Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total
2019,3,CO,16603,"San Luis Valley R E C, Inc",Final,97,11,6,0,114
2019,3,CO,19499,"United Power, Inc",Final,3430,15,1,0,3446
2019,3,CO,27058,"High West Energy, Inc",Final,3,0,0,0,3
2019,3,CO,56146,"Black Hills Colorado Electric, LLC",Final,1099,203,2,0,1304
2019,3,CO,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,CT,4176,Connecticut Light & Power Co,Final,26654,1452,63,0,28169
2019,3,CT,7716,Groton Dept of Utilities - (CT),Final,801,5,0,0,806
2019,3,CT,19497,United Illuminating Co,Final,8094,219,23,0,8336
2019,3,CT,20038,Town of Wallingford - (CT),Final,12,4,0,0,16
2019,3,CT,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,DC,15270,Potomac Electric Power Co,Final,4616,441,0,0,5057
2019,3,DC,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,DE,5027,Delmarva Power,Final,4980,292,6,0,5278
2019,3,DE,5070,Delaware Electric Cooperative,Final,1562,67,0,0,1629
2019,3,DE,5335,City of Dover - (DE),Final,338,27,0,0,365
2019,3,DE,13519,City of Newark - (DE),Final,104,6,7,0,117
2019,3,DE,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,FL,6452,Florida Power & Light Co,Final,11480,915,18,0,12413
2019,3,FL,6455,"Duke Energy Florida, LLC",Final,14408,424,13,0,14845
2019,3,FL,6457,Florida Public Utilities Co,Final,142,0,0,0,142
2019,3,FL,7801,Gulf Power Co,Final,1141,137,0,0,1278
2019,3,FL,9617,JEA,Final,1564,92,0,0,1656
2019,3,FL,18454,Tampa Electric Co,Final,3434,148,3,0,3585
2019,3,FL,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,GA,3916,Cobb Electric Membership Corp,Final,71,15,0,0,86
2019,3,GA,9601,Jackson Electric Member Corp - (GA),Final,66,3,0,0,69
2019,3,GA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,HI,8287,Hawaii Electric Light Co Inc,Final,11755,668,36,0,12459
2019,3,HI,10071,Kauai Island Utility Cooperative,Final,4013,342,0,0,4355
2019,3,HI,11843,Maui Electric Co Ltd,Final,10684,912,0,0,11596
2019,3,HI,19547,Hawaiian Electric Co Inc,Final,46675,1507,0,0,48182
2019,3,HI,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,IA,9417,Interstate Power and Light Co,Final,2054,1539,11,0,3604
2019,3,IA,12341,MidAmerican Energy Co,Final,543,251,8,0,802
2019,3,IA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,ID,9187,City of Idaho Falls - (ID),Final,26,5,0,0,31
2019,3,ID,9191,Idaho Power Co,Final,3415,175,25,0,3615
2019,3,ID,10454,Kootenai Electric Cooperative,Final,62,0,0,0,62
2019,3,ID,11273,Lower Valley Energy Inc,Final,3,0,0,0,3
2019,3,ID,14354,PacifiCorp,Final,750,35,0,0,785
2019,3,ID,20169,Avista Corp,Final,62,17,0,0,79
2019,3,ID,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,IL,4110,Commonwealth Edison Co,Final,2385,233,0,0,2618
2019,3,IL,12341,MidAmerican Energy Co,Final,34,18,0,0,52
2019,3,IL,13032,Mt Carmel Public Utility Co,Final,4,1,0,0,5
2019,3,IL,56697,Ameren Illinois Company,Final,1363,375,0,0,1738
2019,3,IL,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,IN,9273,Indianapolis Power & Light Co,Final,176,21,0,0,197
2019,3,IN,9324,Indiana Michigan Power Co,Final,314,83,4,0,401
2019,3,IN,13756,Northern Indiana Pub Serv Co,Final,273,89,0,0,362
2019,3,IN,15470,"Duke Energy Indiana, LLC",Final,1111,141,2,0,1254
2019,3,IN,17633,Southern Indiana Gas & Elec Co,Final,427,75,0,0,502
2019,3,IN,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,KS,5860,Empire District Electric Co,Final,16,5,0,0,21
2019,3,KS,9996,City of Kansas City - (KS),Final,45,3,0,0,48
2019,3,KS,10000,Evergy Metro,Final,295,41,0,0,336
2019,3,KS,10005,"Evergy Kansas South, Inc",Final,186,47,0,0,233
2019,3,KS,22500,"Evergy Kansas Central, Inc",Final,561,107,0,0,668
2019,3,KS,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,KY,9964,Kenergy Corp,Final,67,12,0,0,79
2019,3,KY,10171,Kentucky Utilities Co,Final,194,57,3,0,254
2019,3,KY,11249,Louisville Gas & Electric Co,Final,322,49,0,0,371
2019,3,KY,17564,South Kentucky Rural E C C,Final,22,3,0,0,25
2019,3,KY,19446,Duke Energy Kentucky,Final,63,11,0,0,74
2019,3,KY,22053,Kentucky Power Co,Final,15,9,0,0,24
2019,3,KY,49998,City of Berea Municipal Utility,Final,6,8,0,0,14
2019,3,KY,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,LA,3265,Cleco Power LLC,Final,3433,187,0,0,3620
2019,3,LA,11241,Entergy Louisiana LLC,Final,10508,521,5,0,11034
2019,3,LA,13478,"Entergy New Orleans, LLC",Final,7789,50,1,0,7840
2019,3,LA,17698,Southwestern Electric Power Co,Final,1390,113,1,0,1504
2019,3,LA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MA,6374,Fitchburg Gas & Elec Light Co,Final,1591,52,5,0,1648
2019,3,MA,8774,City of Holyoke - (MA),Final,9,2,0,0,11
2019,3,MA,11804,Massachusetts Electric Co,Final,45117,1977,0,0,47094
2019,3,MA,13206,Nantucket Electric Co,Final,58,15,0,0,73
2019,3,MA,15748,Town of Reading - (MA),Final,122,17,0,0,139
2019,3,MA,54913,NSTAR Electric Company,Final,37902,2430,209,0,40541
2019,3,MA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MD,1167,Baltimore Gas & Electric Co,Final,30560,612,0,0,31172
2019,3,MD,5027,Delmarva Power,Final,4171,180,4,0,4355
2019,3,MD,15263,The Potomac Edison Company,Final,5274,129,11,0,5414
2019,3,MD,15270,Potomac Electric Power Co,Final,19730,195,0,0,19925
2019,3,MD,17637,Southern Maryland Elec Coop Inc,Final,5828,56,0,0,5884
2019,3,MD,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,ME,1179,Versant Power,Final,741,117,2,0,860
2019,3,ME,3266,Central Maine Power Co,Final,3769,453,0,0,4222
2019,3,ME,5609,Eastern Maine Electric Coop,Final,21,1,0,0,22
2019,3,ME,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MI,392,Alpena Power Co,Final,19,2,0,0,21
2019,3,MI,3828,Cloverland Electric Co-op,Final,29,6,0,0,35
2019,3,MI,4254,Consumers Energy Co,Final,1990,221,8,0,2219
2019,3,MI,5109,DTE Electric Company,Final,2126,285,21,0,2432
2019,3,MI,9324,Indiana Michigan Power Co,Final,87,17,1,0,105
2019,3,MI,10704,City of Lansing - (MI),Final,30,4,0,0,34
2019,3,MI,19578,Upper Peninsula Power Company,Final,127,9,0,0,136
2019,3,MI,60631,Upper Michigan Energy Resources Corp.,Final,40,4,0,0,44
2019,3,MI,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MN,689,Connexus Energy,Final,222,10,1,0,233
2019,3,MN,5574,East Central Energy,Final,102,16,0,0,118
2019,3,MN,10596,City of Lake Crystal - (MN),Final,1,0,0,0,1
2019,3,MN,12647,"ALLETE, Inc.",Final,303,84,1,0,388
2019,3,MN,13781,Northern States Power Co - Minnesota,Final,2684,649,170,0,3503
2019,3,MN,14232,Otter Tail Power Co,Final,23,32,0,0,55
2019,3,MN,16181,Rochester Public Utilities,Final,299,6,0,0,305
2019,3,MN,17267,Sioux Valley SW Elec Coop,Final,5,2,0,0,7
2019,3,MN,20996,Wright-Hennepin Coop Elec Assn,Final,69,2,0,0,71
2019,3,MN,25177,Dakota Electric Association,Final,157,19,0,0,176
2019,3,MN,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MO,4675,Cuivre River Electric Coop Inc,Final,29,0,0,0,29
2019,3,MO,5860,Empire District Electric Co,Final,1718,272,7,0,1997
2019,3,MO,9231,City of Independence - (MO),Final,72,11,0,0,83
2019,3,MO,10000,Evergy Metro,Final,1008,746,0,0,1754
2019,3,MO,12698,Evergy Missouri West,Final,1325,662,17,0,2004
2019,3,MO,17833,City Utilities of Springfield - (MO),Final,184,38,0,0,222
2019,3,MO,19436,Union Electric Co - (MO),Final,2753,1474,86,0,4313
2019,3,MO,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MS,3841,Coast Electric Power Assn,Final,118,1,0,0,119
2019,3,MS,12685,Entergy Mississippi LLC,Final,64,14,0,0,78
2019,3,MS,12686,Mississippi Power Co,Final,110,12,0,0,122
2019,3,MS,17647,Southern Pine Electric Cooperative,Final,19,5,0,0,24
2019,3,MS,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,MT,6395,Flathead Electric Coop Inc,Final,398,14,0,0,412
2019,3,MT,12692,"Missoula Electric Coop, Inc",Final,179,11,0,0,190
2019,3,MT,12825,NorthWestern Energy LLC - (MT),Final,1991,462,0,0,2453
2019,3,MT,19603,USBIA-Mission Valley Power,Final,32,0,0,0,32
2019,3,MT,20997,Yellowstone Valley Elec Co-op,Final,36,0,0,0,36
2019,3,MT,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NC,3046,Duke Energy Progress - (NC),Final,4390,261,0,0,4651
2019,3,NC,5416,"Duke Energy Carolinas, LLC",Final,4887,312,22,0,5221
2019,3,NC,9837,Jones-Onslow Elec Member Corp,Final,61,0,0,0,61
2019,3,NC,16496,Rutherford Elec Member Corp,Final,144,1,0,0,145
2019,3,NC,19876,Virginia Electric & Power Co,Final,121,14,0,0,135
2019,3,NC,24889,Brunswick Electric Member Corp,Final,174,0,0,0,174
2019,3,NC,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,ND,12090,"McLean Electric Coop, Inc",Final,3,0,0,0,3
2019,3,ND,12301,Nodak Electric Coop Inc,Final,12,0,2,0,14
2019,3,ND,14232,Otter Tail Power Co,Final,1,9,0,0,10
2019,3,ND,19790,Verendrye Electric Coop Inc,Final,8,0,0,0,8
2019,3,ND,24949,Cass County Elec Coop Inc,Final,38,0,0,0,38
2019,3,ND,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NE,4373,Cornhusker Public Power Dist,Final,29,0,0,0,29
2019,3,NE,4911,Dawson Power District,Final,15,2,0,0,17
2019,3,NE,6779,City of Fremont - (NE),Final,1,0,0,0,1
2019,3,NE,11018,Lincoln Electric System,Final,86,16,1,0,103
2019,3,NE,11251,Loup River Public Power Dist,Final,0,0,21,0,21
2019,3,NE,12539,Midwest Electric Member Corp,Final,21,2,0,0,23
2019,3,NE,13337,Nebraska Public Power District,Final,76,38,0,0,114
2019,3,NE,13664,Norris Public Power District,Final,67,9,0,0,76
2019,3,NE,14127,Omaha Public Power District,Final,89,16,0,0,105
2019,3,NE,17642,Southern Public Power District,Final,26,2,0,0,28
2019,3,NE,27058,"High West Energy, Inc",Final,2,0,0,0,2
2019,3,NE,40606,City of Grand Island - (NE),Final,4,1,1,0,6
2019,3,NE,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NH,13441,New Hampshire Elec Coop Inc,Final,915,81,4,0,1000
2019,3,NH,15472,Public Service Co of NH,Final,5632,535,32,0,6199
2019,3,NH,24590,Unitil Energy Systems,Final,787,62,5,0,854
2019,3,NH,26510,Liberty Utilities (Granite State Electric) Corp,Final,456,49,0,0,505
2019,3,NH,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NJ,963,Atlantic City Electric Co,Final,29741,1152,42,0,30935
2019,3,NJ,9726,Jersey Central Power & Lt Co,Final,32059,1708,39,0,33806
2019,3,NJ,15477,Public Service Elec & Gas Co,Final,39339,2884,89,0,42312
2019,3,NJ,16213,Rockland Electric Co,Final,564,103,2,0,669
2019,3,NJ,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NM,3287,"Central Valley Elec Coop, Inc",Final,17,0,0,0,17
2019,3,NM,5701,El Paso Electric Co,Final,3603,144,0,0,3747
2019,3,NM,6204,City of Farmington - (NM),Final,111,14,0,0,125
2019,3,NM,11204,Los Alamos County,Final,122,0,0,0,122
2019,3,NM,15473,Public Service Co of NM,Final,15623,656,0,0,16279
2019,3,NM,17718,Southwestern Public Service Co,Final,61,85,3,0,149
2019,3,NM,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NV,2008,City of Boulder City - (NV),Final,22,4,0,0,26
2019,3,NV,13073,"Mt Wheeler Power, Inc",Final,4,5,0,0,9
2019,3,NV,13407,Nevada Power Co,Final,35506,395,86,0,35987
2019,3,NV,17166,Sierra Pacific Power Co,Final,3296,475,8,0,3779
2019,3,NV,19840,"Valley Electric Assn, Inc",Final,426,19,0,0,445
2019,3,NV,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,NY,3249,Central Hudson Gas & Elec Corp,Final,8379,495,0,0,8874
2019,3,NY,4226,Consolidated Edison Co-NY Inc,Final,23518,1822,0,0,25340
2019,3,NY,11171,Long Island Power Authority,Final,46072,1289,0,0,47361
2019,3,NY,13511,New York State Elec & Gas Corp,Final,6978,1000,0,0,7978
2019,3,NY,13573,Niagara Mohawk Power Corp.,Final,18110,1927,26,0,20063
2019,3,NY,14154,Orange & Rockland Utils Inc,Final,6962,159,4,0,7125
2019,3,NY,14711,Pennsylvania Electric Co,Final,5,2,0,0,7
2019,3,NY,16183,Rochester Gas & Electric Corp,Final,1375,529,0,0,1904
2019,3,NY,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,OH,3542,Duke Energy Ohio Inc,Final,973,186,0,0,1159
2019,3,OH,3755,Cleveland Electric Illum Co,Final,378,104,9,0,491
2019,3,OH,4922,Dayton Power & Light Co,Final,408,87,0,0,495
2019,3,OH,13998,Ohio Edison Co,Final,751,162,5,0,918
2019,3,OH,14006,Ohio Power Co,Final,1691,335,30,0,2056
2019,3,OH,18997,The Toledo Edison Co,Final,177,92,5,0,274
2019,3,OH,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,OK,5860,Empire District Electric Co,Final,0,1,0,0,1
2019,3,OK,13734,Northeast Oklahoma Electric Co,Final,47,7,0,0,54
2019,3,OK,14062,Oklahoma Electric Coop Inc,Final,106,2,0,0,108
2019,3,OK,14063,Oklahoma Gas & Electric Co,Final,1891,1625,18,0,3534
2019,3,OK,15474,Public Service Co of Oklahoma,Final,156,28,1,0,185
2019,3,OK,19785,Verdigris Valley Elec Coop Inc,Final,25,0,0,0,25
2019,3,OK,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,OR,6022,City of Eugene - (OR),Final,610,80,0,0,690
2019,3,OR,9191,Idaho Power Co,Final,38,9,10,0,57
2019,3,OR,14354,PacifiCorp,Final,5944,780,167,0,6891
2019,3,OR,15248,Portland General Electric Co,Final,8945,536,49,0,9530
2019,3,OR,18260,Surprise Valley Electrification,Final,1,1,0,0,2
2019,3,OR,28541,Clatskanie Peoples Util Dist,Final,5,0,0,0,5
2019,3,OR,40437,Emerald People's Utility Dist,Final,205,22,0,0,227
2019,3,OR,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,PA,3597,Citizens Electric Co - (PA),Final,26,6,3,0,35
2019,3,PA,5487,Duquesne Light Co,Final,2520,101,3,0,2624
2019,3,PA,12390,Metropolitan Edison Co,Final,3761,244,16,0,4021
2019,3,PA,14711,Pennsylvania Electric Co,Final,577,92,3,0,672
2019,3,PA,14715,PPL Electric Utilities Corp,Final,7259,800,52,0,8111
2019,3,PA,14716,Pennsylvania Power Co,Final,131,27,0,0,158
2019,3,PA,14940,PECO Energy Co,Final,8440,311,34,0,8785
2019,3,PA,15045,Pike County Light & Power Co,Final,4,1,0,0,5
2019,3,PA,19390,"UGI Utilities, Inc",Final,76,11,3,0,90
2019,3,PA,20334,Wellsborough Electric Co,Final,7,3,0,0,10
2019,3,PA,20387,West Penn Power Company,Final,840,46,8,0,894
2019,3,PA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,RI,1857,Block Island Utility District,Final,29,5,0,0,34
2019,3,RI,13214,The Narragansett Electric Co,Final,2784,258,0,0,3042
2019,3,RI,14537,Pascoag Utility District,Final,6,0,0,0,6
2019,3,RI,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,SC,1613,Berkeley Electric Coop Inc,Final,686,0,0,0,686
2019,3,SC,3046,Duke Energy Progress - (NC),Final,1001,46,0,0,1047
2019,3,SC,5416,"Duke Energy Carolinas, LLC",Final,5989,174,21,0,6184
2019,3,SC,14398,Palmetto Electric Coop Inc,Final,160,5,0,0,165
2019,3,SC,17539,"Dominion Energy South Carolina, Inc",Final,9385,99,1,0,9485
2019,3,SC,17543,South Carolina Public Service Authority,Final,568,0,0,0,568
2019,3,SC,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,SD,1769,"Black Hills Electric Coop, Inc",Final,17,0,0,0,17
2019,3,SD,14232,Otter Tail Power Co,Final,1,5,0,0,6
2019,3,SD,17267,Sioux Valley SW Elec Coop,Final,16,5,0,0,21
2019,3,SD,19293,Southeastern Electric Coop Inc - (SD),Final,3,2,0,0,5
2019,3,SD,20401,West River Electric Assn Inc,Final,24,2,0,0,26
2019,3,SD,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,TN,10331,Kingsport Power Co,Final,16,10,0,0,26
2019,3,TN,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,TX,5701,El Paso Electric Co,Final,5692,83,0,0,5775
2019,3,TX,16604,City of San Antonio - (TX),Final,15052,562,0,0,15614
2019,3,TX,55937,Entergy Texas Inc.,Final,582,28,1,0,611
2019,3,TX,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,UT,2010,City of Bountiful,Final,196,6,0,0,202
2019,3,UT,11135,City of Logan - (UT),Final,163,17,0,0,180
2019,3,UT,12866,Moon Lake Electric Assn Inc,Final,32,3,0,0,35
2019,3,UT,14354,PacifiCorp,Final,33201,1014,84,0,34299
2019,3,UT,15444,Provo City Corp,Final,477,14,0,0,491
2019,3,UT,17845,City of Springville - (UT),Final,152,2,0,0,154
2019,3,UT,17874,City of St George,Final,240,26,0,0,266
2019,3,UT,18206,Strawberry Electric Serv Dist,Final,93,0,0,0,93
2019,3,UT,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,VA,84,A & N Electric Coop,Final,57,9,0,0,66
2019,3,VA,733,Appalachian Power Co,Final,981,69,2,0,1052
2019,3,VA,10171,Kentucky Utilities Co,Final,5,1,0,0,6
2019,3,VA,17066,Shenandoah Valley Elec Coop,Final,422,40,4,0,466
2019,3,VA,19876,Virginia Electric & Power Co,Final,4524,341,2,0,4867
2019,3,VA,19882,Virginia Tech Electric Service,Final,42,6,0,0,48
2019,3,VA,40228,Rappahannock Electric Coop,Final,638,37,0,0,675
2019,3,VA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,VT,2548,City of Burlington Electric - (VT),Final,269,86,1,0,356
2019,3,VT,7601,Green Mountain Power Corp,Final,5593,419,4,0,6016
2019,3,VT,19791,"Vermont Electric Cooperative, Inc",Final,1252,73,0,0,1325
2019,3,VT,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,WA,3660,PUD No 1 of Clark County - (WA),Final,1795,25,0,0,1820
2019,3,WA,14354,PacifiCorp,Final,1050,113,8,0,1171
2019,3,WA,15500,Puget Sound Energy Inc,Final,7885,421,4,0,8310
2019,3,WA,16868,City of Seattle - (WA),Final,3515,283,0,0,3798
2019,3,WA,17470,PUD 1 of Snohomish County,Final,1808,106,0,0,1914
2019,3,WA,18429,City of Tacoma - (WA),Final,1618,11,0,0,1629
2019,3,WA,20169,Avista Corp,Final,1444,90,0,0,1534
2019,3,WA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,WI,4715,Dahlberg Light & Power Co,Final,23,0,0,0,23
2019,3,WI,5574,East Central Energy,Final,14,0,0,0,14
2019,3,WI,11479,Madison Gas & Electric Co,Final,377,161,0,0,538
2019,3,WI,13697,North Central Power Co Inc,Final,17,0,0,0,17
2019,3,WI,13815,Northwestern Wisconsin Elec Co,Final,37,10,0,0,47
2019,3,WI,20847,Wisconsin Electric Power Co,Final,1102,224,51,0,1377
2019,3,WI,20856,Wisconsin Power & Light Co,Final,809,266,6,0,1081
2019,3,WI,20860,Wisconsin Public Service Corp,Final,639,224,0,0,863
2019,3,WI,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,WV,733,Appalachian Power Co,Final,153,32,1,0,186
2019,3,WV,12796,Monongahela Power Co,Final,235,42,0,0,277
2019,3,WV,15263,The Potomac Edison Company,Final,376,39,1,0,416
2019,3,WV,20521,Wheeling Power Co,Final,30,3,0,0,33
2019,3,WV,99999,Adjustment 2019,Final,0,0,0,0,0
2019,3,WY,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,Final,313,10,0,0,323
2019,3,WY,7222,City of Gillette - (WY),Final,4,0,0,0,4
2019,3,WY,8566,High Plains Power Inc,Final,50,10,0,0,60
2019,3,WY,11273,Lower Valley Energy Inc,Final,73,19,7,0,99
2019,3,WY,14354,PacifiCorp,Final,254,66,1,0,321
2019,3,WY,19156,Powder River Energy Corp,Final,37,4,0,0,41
2019,3,WY,27058,"High West Energy, Inc",Final,96,0,1,0,97
2019,3,WY,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,AK,219,Alaska Power and Telephone Co,Final,3,2,0,0,5
2019,4,AK,599,Anchorage Municipal Light and Power,Final,69,18,0,0,87
2019,4,AK,3522,Chugach Electric Assn Inc,Final,128,33,0,0,161
2019,4,AK,7353,Golden Valley Elec Assn Inc,Final,186,27,4,0,217
2019,4,AK,11824,Matanuska Electric Assn Inc,Final,136,14,0,0,150
2019,4,AK,19558,Homer Electric Assn Inc,Final,135,15,0,0,150
2019,4,AK,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,AL,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,AR,814,Entergy Arkansas LLC,Final,375,57,13,0,445
2019,4,AR,817,Arkansas Valley Elec Coop Corp,Final,85,2,0,0,87
2019,4,AR,3093,Carroll Electric Coop Corp - (AR),Final,378,0,0,0,378
2019,4,AR,5860,Empire District Electric Co,Final,14,0,0,0,14
2019,4,AR,6342,First Electric Coop Corp,Final,104,0,0,0,104
2019,4,AR,13718,City of North Little Rock - (AR),Final,3,5,0,0,8
2019,4,AR,14063,Oklahoma Gas & Electric Co,Final,46,5,0,0,51
2019,4,AR,17698,Southwestern Electric Power Co,Final,131,26,1,0,158
2019,4,AR,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,AZ,176,Ajo Improvement Co,Final,0,3,0,0,3
2019,4,AZ,803,Arizona Public Service Co,Final,92662,1491,0,0,94153
2019,4,AZ,12919,Morenci Water and Electric,Final,0,3,0,0,3
2019,4,AZ,16572,Salt River Project,Final,21887,643,3,0,22533
2019,4,AZ,19189,Trico Electric Cooperative Inc,Final,2207,42,0,0,2249
2019,4,AZ,19728,"UNS Electric, Inc",Final,3460,176,0,0,3636
2019,4,AZ,21538,"Mohave Electric Cooperative, I",Final,729,81,0,0,810
2019,4,AZ,24211,Tucson Electric Power Co,Final,22914,684,0,0,23598
2019,4,AZ,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,CA,4390,City of Corona - (CA),Final,7,1,0,0,8
2019,4,CA,9216,Imperial Irrigation District,Final,5565,254,0,0,5819
2019,4,CA,11208,Los Angeles Department of Water & Power,Final,38598,1396,0,0,39994
2019,4,CA,12745,Modesto Irrigation District,Final,5316,124,45,0,5485
2019,4,CA,14328,Pacific Gas & Electric Co.,Final,407814,11398,3685,0,422897
2019,4,CA,14354,PacifiCorp,Final,409,47,17,0,473
2019,4,CA,14534,City of Pasadena - (CA),Final,1373,69,0,0,1442
2019,4,CA,16534,Sacramento Municipal Util Dist,Final,26082,495,48,0,26625
2019,4,CA,16609,San Diego Gas & Electric Co,Final,152784,3803,116,0,156703
2019,4,CA,16655,City of Santa Clara - (CA),Final,257,9,0,0,266
2019,4,CA,17609,Southern California Edison Co,Final,301434,6460,531,0,308425
2019,4,CA,17612,Bear Valley Electric Service,Final,422,24,0,0,446
2019,4,CA,18260,Surprise Valley Electrification,Final,1,1,0,0,2
2019,4,CA,19281,Turlock Irrigation District,Final,1793,61,101,0,1955
2019,4,CA,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,CO,3989,City of Colorado Springs - (CO),Final,2415,616,0,0,3031
2019,4,CO,6604,City of Fort Collins - (CO),Final,1525,57,8,0,1590
2019,4,CO,9336,Intermountain Rural Elec Assn,Final,2301,4,0,0,2305
2019,4,CO,12866,Moon Lake Electric Assn Inc,Final,1,5,0,0,6
2019,4,CO,15257,"Poudre Valley REA, Inc",Final,714,21,2,0,737
2019,4,CO,15466,Public Service Co of Colorado,Final,31475,2308,13,0,33796
2019,4,CO,16603,"San Luis Valley R E C, Inc",Final,98,11,6,0,115
2019,4,CO,19499,"United Power, Inc",Final,3521,15,1,0,3537
2019,4,CO,27058,"High West Energy, Inc",Final,3,0,0,0,3
2019,4,CO,56146,"Black Hills Colorado Electric, LLC",Final,1101,204,2,0,1307
2019,4,CO,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,CT,4176,Connecticut Light & Power Co,Final,27244,1479,64,0,28787
2019,4,CT,7716,Groton Dept of Utilities - (CT),Final,801,5,0,0,806
2019,4,CT,19497,United Illuminating Co,Final,8094,222,23,0,8339
2019,4,CT,20038,Town of Wallingford - (CT),Final,12,4,0,0,16
2019,4,CT,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,DC,15270,Potomac Electric Power Co,Final,4774,442,0,0,5216
2019,4,DC,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,DE,5027,Delmarva Power,Final,4991,292,6,0,5289
2019,4,DE,5070,Delaware Electric Cooperative,Final,1577,67,0,0,1644
2019,4,DE,5335,City of Dover - (DE),Final,338,27,0,0,365
2019,4,DE,13519,City of Newark - (DE),Final,104,6,7,0,117
2019,4,DE,99999,Adjustment 2019,Final,0,0,0,0,0
2019,4,FL,6452,Florida Power & Light Co,Final,11985,918,20,0,12923
2019,4,FL,6455,"Duke Energy Florida, LLC",Final,15086,430,13,0,15529
2019,4,FL,6457,Florida Public Utilities Co,Final,144,0,0,0,144
2019,4,FL,7801,Gulf Power Co,Final,1265,137,0,0,1402
2019,4,FL,9617,JEA,Final,1586,93,0,0,1679
2019,4,FL,18454,Tampa Electric Co,Final,3601,154,3,0,3758
2019,4,FL,99999,Adjustment 2019,Final,0,0,0,0,0
